,Name,Date,High,Low,Open,Close,Volume
21,Litecoin,2013-05-13,3.373430013656616,3.1989500522613525,3.260890007019043,3.2798399925231934,0.0
22,Bitcoin,2013-05-14,119.8000030517578,110.25,117.9800033569336,111.5,0.0
23,Litecoin,2013-05-14,3.3318500518798833,2.7771999835968018,3.2810099124908447,2.8243000507354736,0.0
24,Bitcoin,2013-05-15,115.80999755859376,103.5,111.4000015258789,114.22000122070312,0.0
25,Litecoin,2013-05-15,3.0358200073242188,2.6392500400543213,2.8239901065826416,2.9354500770568848,0.0
26,Bitcoin,2013-05-16,118.76000213623048,112.1999969482422,114.22000122070312,118.76000213623048,0.0
27,Litecoin,2013-05-16,2.96766996383667,2.685110092163086,2.9297399520874023,2.919120073318481,0.0
28,Bitcoin,2013-05-17,125.3000030517578,116.5709991455078,118.20999908447266,123.01499938964844,0.0
29,Litecoin,2013-05-17,3.3353300094604488,2.87076997756958,2.8914198875427246,3.1860899925231934,0.0
30,Bitcoin,2013-05-20,123.62100219726562,120.12000274658205,122.5,122.0,0.0
31,Litecoin,2013-05-20,3.323339939117432,3.150049924850464,3.3148500919342037,3.18176007270813,0.0
32,Bitcoin,2013-05-21,123.0,121.20999908447266,122.0199966430664,122.87999725341795,0.0
33,Litecoin,2013-05-21,3.2159700393676762,3.040910005569458,3.193259954452514,3.086750030517578,0.0
34,Bitcoin,2013-05-22,124.0009994506836,122.0,122.88999938964844,123.88899993896484,0.0
35,Litecoin,2013-05-22,3.1352899074554443,3.0311899185180664,3.0919098854064937,3.1207599639892583,0.0
36,Bitcoin,2013-05-23,126.93399810791016,123.0999984741211,123.8000030517578,126.6999969482422,0.0
37,Litecoin,2013-05-23,3.186460018157959,3.0907900333404537,3.118520021438598,3.181440114974976,0.0
38,Bitcoin,2013-05-24,133.85000610351562,125.71900177001952,126.3000030517578,133.19999694824222,0.0
39,Litecoin,2013-05-24,3.185499906539917,3.0365800857543945,3.170130014419556,3.1794800758361816,0.0
40,Bitcoin,2013-05-27,135.46499633789062,124.6999969482422,133.5,129.7449951171875,0.0
41,Litecoin,2013-05-27,3.2617800235748287,3.0189900398254395,3.2307000160217285,3.1009099483489986,0.0
42,Bitcoin,2013-05-28,130.58000183105472,125.5999984741211,129.77000427246094,129.0,0.0
43,Litecoin,2013-05-28,3.130000114440918,3.01941990852356,3.102799892425537,3.092129945755005,0.0
44,Bitcoin,2013-05-29,132.58999633789062,127.66200256347656,129.0,132.30000305175778,0.0
45,Litecoin,2013-05-29,3.1232700347900386,3.019659996032715,3.092129945755005,3.09581995010376,0.0
46,Bitcoin,2013-05-30,132.25,127.0,132.25,128.79899597167972,0.0
47,Litecoin,2013-05-30,3.092780113220215,2.8841700553894043,3.0774600505828857,2.971390008926392,0.0
48,Bitcoin,2013-05-31,129.89999389648438,126.4000015258789,128.79899597167972,129.0,0.0
49,Litecoin,2013-05-31,2.988229990005493,2.6888198852539062,2.971390008926392,2.9566800594329834,0.0
50,Bitcoin,2013-06-03,122.5,116.0,122.5,122.22200012207031,0.0
51,Litecoin,2013-06-03,2.7546100616455083,2.613460063934326,2.730530023574829,2.725559949874878,0.0
52,Bitcoin,2013-06-04,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894531,0.0
53,Litecoin,2013-06-04,2.8956899642944336,2.7033100128173833,2.7033100128173833,2.8667299747467037,0.0
54,Bitcoin,2013-06-05,123.46900177001952,119.89900207519531,121.4000015258789,121.6500015258789,0.0
55,Litecoin,2013-06-05,2.98540997505188,2.811340093612671,2.867470026016236,2.8624300956726074,0.0
56,Bitcoin,2013-06-06,123.0999984741211,117.25,121.9000015258789,118.0,0.0
57,Litecoin,2013-06-06,2.9064600467681885,2.7448201179504395,2.8768401145935063,2.754120111465454,0.0
58,Bitcoin,2013-06-07,119.0,106.41999816894531,118.97000122070312,111.5,0.0
59,Litecoin,2013-06-07,2.79367995262146,2.511509895324707,2.779139995574951,2.602410078048706,0.0
60,Bitcoin,2013-06-10,110.10099792480469,95.0019989013672,100.43699645996094,106.3499984741211,0.0
61,Litecoin,2013-06-10,2.5802900791168213,2.261240005493164,2.3843801021575928,2.487529993057251,0.0
62,Bitcoin,2013-06-11,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0
63,Litecoin,2013-06-11,2.4988698959350586,2.181020021438598,2.492840051651001,2.397979974746704,0.0
64,Bitcoin,2013-06-12,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0
65,Litecoin,2013-06-12,2.454220056533813,2.30801010131836,2.412169933319092,2.3847100734710693,0.0
66,Bitcoin,2013-06-13,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0
67,Litecoin,2013-06-13,2.486279964447021,2.227679967880249,2.398509979248047,2.270319938659668,0.0
68,Bitcoin,2013-06-14,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0
69,Litecoin,2013-06-14,2.288739919662476,2.0899999141693115,2.26921010017395,2.1345500946044917,0.0
70,Bitcoin,2013-06-17,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0
71,Litecoin,2013-06-17,2.288990020751953,2.0923700332641597,2.1388599872589107,2.2780799865722656,0.0
72,Bitcoin,2013-06-18,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0
73,Litecoin,2013-06-18,2.3739800453186035,2.1879301071166988,2.28164005279541,2.3101699352264404,0.0
74,Bitcoin,2013-06-19,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0
75,Litecoin,2013-06-19,2.33882999420166,2.251830101013184,2.3047900199890137,2.3003199100494385,0.0
76,Bitcoin,2013-06-20,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0
77,Litecoin,2013-06-20,2.4003000259399414,2.268229961395264,2.29817008972168,2.286710023880005,0.0
78,Bitcoin,2013-06-21,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0
79,Litecoin,2013-06-21,2.86670994758606,2.2656800746917725,2.3259599208831787,2.86670994758606,0.0
80,Bitcoin,2013-06-24,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0
81,Litecoin,2013-06-24,3.148200035095215,2.7050800323486333,3.1345000267028813,2.874579906463623,0.0
82,Bitcoin,2013-06-25,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0
83,Litecoin,2013-06-25,2.907099962234497,2.7709100246429443,2.8483099937438965,2.8232800960540767,0.0
84,Bitcoin,2013-06-26,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0
85,Litecoin,2013-06-26,2.946899890899658,2.7548298835754395,2.806420087814331,2.859999895095825,0.0
86,Bitcoin,2013-06-27,104.0,101.0999984741211,104.0,101.43699645996094,0.0
87,Litecoin,2013-06-27,3.0318300724029537,2.8391399383544917,2.880800008773804,3.019779920578003,0.0
88,Bitcoin,2013-06-28,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0
89,Litecoin,2013-06-28,3.0368399620056152,2.6675000190734863,3.0368399620056152,2.7476699352264404,0.0
90,Bitcoin,2013-07-01,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0
91,Litecoin,2013-07-01,3.304460048675537,2.875570058822632,3.009160041809082,2.9487900733947754,0.0
92,Bitcoin,2013-07-02,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0
93,Litecoin,2013-07-02,3.0341899394989014,2.80637001991272,2.949680089950561,2.8347198963165283,0.0
94,Bitcoin,2013-07-03,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0
95,Litecoin,2013-07-03,3.0277500152587886,2.6094300746917725,2.8468499183654785,2.6150898933410645,0.0
96,Bitcoin,2013-07-04,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0
97,Litecoin,2013-07-04,2.7765400409698486,2.493360042572021,2.6751599311828613,2.725800037384033,0.0
98,Bitcoin,2013-07-05,80.0,65.5260009765625,79.98999786376953,68.43099975585939,0.0
99,Litecoin,2013-07-05,2.7207999229431152,2.331419944763184,2.706860065460205,2.431349992752075,0.0
100,Bitcoin,2013-07-08,80.0,72.5999984741211,76.5,76.51599884033203,0.0
101,Litecoin,2013-07-08,2.743499994277954,2.494539976119995,2.7111599445343018,2.6092000007629395,0.0
102,Bitcoin,2013-07-09,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0
103,Litecoin,2013-07-09,2.649049997329712,2.480910062789917,2.5847599506378174,2.61296010017395,0.0
104,Bitcoin,2013-07-10,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0
105,Litecoin,2013-07-10,2.813920021057129,2.5831799507141118,2.609250068664551,2.811019897460937,0.0
106,Bitcoin,2013-07-11,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0
107,Litecoin,2013-07-11,2.8720200061798096,2.6443099975585938,2.837120056152344,2.7263500690460205,0.0
108,Bitcoin,2013-07-12,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0
109,Litecoin,2013-07-12,2.9099199771881104,2.6963999271392822,2.722759962081909,2.7891299724578857,0.0
110,Bitcoin,2013-07-15,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0
111,Litecoin,2013-07-15,3.056999921798706,2.85302996635437,2.8736701011657715,2.982510089874268,0.0
112,Bitcoin,2013-07-16,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0
113,Litecoin,2013-07-16,3.1765899658203125,2.9549899101257324,2.999340057373047,3.0989398956298833,0.0
114,Bitcoin,2013-07-17,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0
115,Litecoin,2013-07-17,3.169749975204468,3.0614900588989262,3.076349973678589,3.1451098918914795,0.0
116,Bitcoin,2013-07-18,98.8000030517578,86.19999694824219,98.5,90.58000183105469,0.0
117,Litecoin,2013-07-18,3.1451098918914795,2.7627100944519043,3.1451098918914795,2.8867800235748287,0.0
118,Bitcoin,2013-07-19,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894531,0.0
119,Litecoin,2013-07-19,3.046679973602295,2.8017001152038574,2.88129997253418,2.9623401165008545,0.0
120,Bitcoin,2013-07-22,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0
121,Litecoin,2013-07-22,2.9536499977111816,2.859689950942993,2.945780038833618,2.8875501155853267,0.0
122,Bitcoin,2013-07-23,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0
123,Litecoin,2013-07-23,3.011080026626587,2.8765299320220947,2.8872299194335938,2.988110065460205,0.0
124,Bitcoin,2013-07-24,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0
125,Litecoin,2013-07-24,2.993489980697632,2.8844799995422363,2.988110065460205,2.943039894104004,0.0
126,Bitcoin,2013-07-25,97.33000183105469,93.8656997680664,94.50499725341795,96.9000015258789,0.0
127,Litecoin,2013-07-25,3.017230033874512,2.9209799766540527,2.9485599994659424,2.974829912185669,0.0
128,Bitcoin,2013-07-26,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0
129,Litecoin,2013-07-26,2.985480070114136,2.8338699340820312,2.983150005340576,2.9026899337768555,0.0
130,Bitcoin,2013-07-29,102.5,98.45500183105469,98.5999984741211,101.1999969482422,0.0
131,Litecoin,2013-07-29,3.040699958801269,2.942500114440918,2.9432799816131587,2.96314001083374,0.0
132,Bitcoin,2013-07-30,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0
133,Litecoin,2013-07-30,2.9958300590515137,2.8838000297546387,2.9726099967956543,2.985919952392578,0.0
134,Bitcoin,2013-07-31,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0
135,Litecoin,2013-07-31,3.0277199745178223,2.8430399894714355,3.0010099411010738,2.8686800003051762,0.0
136,Bitcoin,2013-08-01,108.0,103.01100158691406,106.21299743652344,104.0,0.0
137,Litecoin,2013-08-01,3.005680084228516,2.853470087051392,2.874109983444214,2.9099199771881104,0.0
138,Bitcoin,2013-08-02,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0
139,Litecoin,2013-08-02,2.9667599201202397,2.817430019378662,2.9422500133514404,2.8434700965881348,0.0
140,Bitcoin,2013-08-05,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0
141,Litecoin,2013-08-05,3.0341899394989014,2.821199893951416,2.999069929122925,2.8307600021362305,0.0
142,XRP,2013-08-05,0.00597984017804265,0.005612660199403764,0.005874780006706715,0.005612660199403764,0.0
143,Bitcoin,2013-08-06,107.38200378417969,105.55699920654295,106.72000122070312,106.75,0.0
144,Litecoin,2013-08-06,2.9007999897003174,2.785550117492676,2.844089984893799,2.8238799571990967,0.0
145,XRP,2013-08-06,0.005661020055413246,0.0046286098659038535,0.005636760033667088,0.004680419806391001,0.0
146,Bitcoin,2013-08-07,106.75,106.75,106.75,106.75,0.0
147,Litecoin,2013-08-07,2.8216099739074707,2.698839902877808,2.8216099739074707,2.75573992729187,0.0
148,XRP,2013-08-07,0.00468201981857419,0.004332609940320253,0.004669229965656996,0.004417319782078265,0.0
149,Bitcoin,2013-08-08,106.75,101.26000213623048,106.75,103.0,0.0
150,Litecoin,2013-08-08,2.8084499835968018,2.665709972381592,2.753619909286499,2.704780101776123,0.0
151,XRP,2013-08-08,0.004424029961228371,0.004175289999693632,0.00439665000885725,0.004254170227795839,0.0
152,Bitcoin,2013-08-09,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0
153,Litecoin,2013-08-09,2.7632501125335693,2.655659914016724,2.710740089416504,2.6789700984954834,0.0
154,XRP,2013-08-09,0.004366680048406124,0.0042526801116764545,0.004257250111550093,0.004291119985282421,0.0
155,Bitcoin,2013-08-12,108.0,103.5,105.0,106.63600158691406,0.0
156,Litecoin,2013-08-12,2.71835994720459,2.576620101928711,2.694299936294556,2.649899959564209,0.0
157,XRP,2013-08-12,0.00452018016949296,0.004358979873359203,0.004414369817823172,0.0044485400430858135,0.0
158,Bitcoin,2013-08-13,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0
159,Litecoin,2013-08-13,2.7645399570465092,2.620450019836426,2.655489921569824,2.73917007446289,0.0
160,XRP,2013-08-13,0.004463320132344961,0.004171309992671013,0.004463320132344961,0.00424543023109436,0.0
161,Bitcoin,2013-08-14,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0
162,Litecoin,2013-08-14,2.828819990158081,2.689079999923706,2.759690046310425,2.7273800373077397,0.0
163,XRP,2013-08-14,0.004267049953341484,0.0037853899411857132,0.004267049953341484,0.0037884199991822243,0.0
164,Bitcoin,2013-08-15,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0
165,Litecoin,2013-08-15,2.8300700187683105,2.68900990486145,2.735260009765625,2.761850118637085,0.0
166,XRP,2013-08-15,0.003803629893809557,0.003066950011998415,0.003788100089877844,0.0030919699929654603,0.0
167,Bitcoin,2013-08-16,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0
168,Litecoin,2013-08-16,2.791980028152466,2.696500062942505,2.761970043182373,2.7172300815582275,0.0
169,XRP,2013-08-16,0.003162279957905412,0.002874870086088777,0.0030817301012575626,0.003133520018309355,0.0
170,Bitcoin,2013-08-19,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0
171,Litecoin,2013-08-19,2.8919498920440674,2.7403700351715092,2.800489902496338,2.8226799964904785,0.0
172,XRP,2013-08-19,0.0058386698365211495,0.005223390180617571,0.0055869598872959605,0.005260409787297249,0.0
173,Bitcoin,2013-08-20,123.01100158691406,117.50800323486328,119.0,121.20500183105469,0.0
174,Litecoin,2013-08-20,2.878060102462769,2.760970115661621,2.8238699436187744,2.7816600799560547,0.0
175,XRP,2013-08-20,0.006157769821584225,0.005308870226144791,0.005376270040869714,0.006098050158470869,0.0
176,Bitcoin,2013-08-21,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0
177,Litecoin,2013-08-21,2.8418900966644287,2.5945699214935303,2.774499893188477,2.6953399181365967,0.0
178,XRP,2013-08-21,0.006348799914121628,0.005949960090219975,0.006098300218582153,0.006130650173872709,0.0
179,Bitcoin,2013-08-22,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0
180,Litecoin,2013-08-22,2.779910087585449,2.589279890060425,2.694109916687012,2.752530097961426,0.0
181,XRP,2013-08-22,0.006138110067695379,0.005142719950526953,0.006130650173872709,0.005142719950526953,0.0
182,Bitcoin,2013-08-23,122.0,118.44400024414062,122.0,118.5009994506836,0.0
183,Litecoin,2013-08-23,2.88496994972229,2.674149990081787,2.781599998474121,2.7207798957824707,0.0
184,XRP,2013-08-23,0.005232479888945818,0.004919049795717001,0.005178799852728844,0.00513859000056982,0.0
185,Bitcoin,2013-08-26,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0
186,Litecoin,2013-08-26,2.654520034790039,2.555360078811645,2.5765399932861333,2.565589904785156,0.0
187,XRP,2013-08-26,0.0065068998374044895,0.006065050140023232,0.006103890016674995,0.006416920106858015,0.0
188,Bitcoin,2013-08-27,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0
189,Litecoin,2013-08-27,2.6522998809814453,2.4949300289154053,2.568300008773804,2.573009967803955,0.0
190,XRP,2013-08-27,0.006935940124094486,0.00637345016002655,0.00646839989349246,0.0064520398154854774,0.0
191,Bitcoin,2013-08-28,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0
192,Litecoin,2013-08-28,2.604099988937378,2.5075700283050537,2.575129985809326,2.522289991378784,0.0
193,XRP,2013-08-28,0.0064627700485289106,0.006066130008548497,0.006451029796153307,0.006245969794690609,0.0
194,Bitcoin,2013-08-29,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0
195,Litecoin,2013-08-29,2.5776000022888184,2.5228800773620605,2.537009954452514,2.5457100868225098,0.0
196,XRP,2013-08-29,0.006245819851756096,0.005756480153650045,0.006245819851756096,0.005762599874287844,0.0
197,Bitcoin,2013-08-30,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0
198,Litecoin,2013-08-30,2.7291700839996342,2.512579917907715,2.5350899696350098,2.6644599437713623,0.0
199,XRP,2013-08-30,0.0062644798308610925,0.0056103901006281385,0.005760420113801956,0.00593033991754055,0.0
200,Bitcoin,2013-09-02,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0
201,Litecoin,2013-09-02,2.7395501136779785,2.5374999046325684,2.571589946746826,2.558059930801392,0.0
202,XRP,2013-09-02,0.006115199998021126,0.005506699904799461,0.005798830185085535,0.0055278600193560115,0.0
203,Bitcoin,2013-09-03,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0
204,Litecoin,2013-09-03,2.624190092086792,2.4935901165008545,2.553539991378784,2.604099988937378,0.0
205,XRP,2013-09-03,0.00569263007491827,0.0054049198515713215,0.0055180899798870095,0.005669829901307821,0.0
206,Bitcoin,2013-09-04,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0
207,Litecoin,2013-09-04,3.189419984817505,2.5976901054382324,2.599529981613159,2.8136301040649414,0.0
208,XRP,2013-09-04,0.0062763202004134655,0.005507490132004023,0.005659880116581917,0.005694990046322346,0.0
209,Bitcoin,2013-09-05,131.44000244140622,121.83000183105469,126.76000213623048,126.43000030517578,0.0
210,Litecoin,2013-09-05,2.946690082550049,2.712810039520264,2.816610097885132,2.7549099922180176,0.0
211,XRP,2013-09-05,0.005991079844534397,0.005474360194057226,0.005695890169590712,0.0057147499173879615,0.0
212,Bitcoin,2013-09-06,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0
213,Litecoin,2013-09-06,2.8430299758911133,2.6514101028442383,2.780250072479248,2.6904098987579346,0.0
214,XRP,2013-09-06,0.006150760222226381,0.005627399776130915,0.005717469844967128,0.005865559913218021,0.0
215,Bitcoin,2013-09-09,129.05999755859378,119.75,121.86000061035156,127.11000061035156,0.0
216,Litecoin,2013-09-09,2.7554700374603267,2.6461400985717773,2.732100009918213,2.727780103683472,0.0
217,XRP,2013-09-09,0.006551759783178568,0.006079140119254589,0.006193209905177355,0.0062700100243091575,0.0
218,Bitcoin,2013-09-10,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0
219,Litecoin,2013-09-10,2.7312099933624268,2.6181600093841557,2.7312099933624268,2.6441099643707275,0.0
220,XRP,2013-09-10,0.006331829819828272,0.005807360168546438,0.006277900189161301,0.005807819776237011,0.0
221,Bitcoin,2013-09-11,137.83000183105472,123.2699966430664,125.88999938964844,135.25,0.0
222,Litecoin,2013-09-11,2.8076000213623047,2.6127300262451167,2.6436901092529297,2.717170000076294,0.0
223,XRP,2013-09-11,0.00639289990067482,0.005697799846529961,0.005806900095194578,0.0062732300721108905,0.0
224,Bitcoin,2013-09-12,136.08000183105472,131.80999755859378,135.55000305175778,133.1300048828125,0.0
225,Litecoin,2013-09-12,2.750149965286255,2.6586101055145264,2.7489500045776367,2.6958799362182617,0.0
226,XRP,2013-09-12,0.006441540084779263,0.006007609888911247,0.0062871500849723825,0.006348629947751761,0.0
227,Bitcoin,2013-09-13,137.58000183105472,132.27000427246094,132.83000183105472,134.97999572753906,0.0
228,Litecoin,2013-09-13,2.7418599128723145,2.603569984436035,2.689810037612915,2.6726000308990483,0.0
229,XRP,2013-09-13,0.006719720084220171,0.006316469982266426,0.006334320176392794,0.0065131098963320255,0.0
230,Bitcoin,2013-09-16,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0
231,Litecoin,2013-09-16,2.680609941482544,2.599440097808838,2.6473000049591064,2.633080005645752,0.0
232,XRP,2013-09-16,0.007080140057951213,0.006244230084121227,0.0064960899762809285,0.007056159898638725,0.0
233,Bitcoin,2013-09-17,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0
234,Litecoin,2013-09-17,2.6548800468444824,2.4815599918365483,2.6304800510406494,2.601599931716919,0.0
235,XRP,2013-09-17,0.009658199734985828,0.007058400195091963,0.007085979916155337,0.009612930007278921,0.0
236,Bitcoin,2013-09-18,133.19999694824222,130.53999328613278,131.71000671386722,131.47000122070312,0.0
237,Litecoin,2013-09-18,2.628659963607788,2.5436699390411377,2.602590084075928,2.555779933929444,0.0
238,XRP,2013-09-18,0.010870999656617641,0.00959508027881384,0.009616579860448836,0.01078190002590418,0.0
239,Bitcoin,2013-09-19,131.77000427246094,128.44999694824222,131.3699951171875,129.64999389648438,0.0
240,Litecoin,2013-09-19,2.629580020904541,2.5485799312591557,2.5485799312591557,2.6176300048828125,0.0
241,XRP,2013-09-19,0.011150600388646126,0.010773699730634691,0.010773699730634691,0.01095779985189438,0.0
242,Bitcoin,2013-09-20,135.6199951171875,126.68000030517578,129.69999694824222,127.04000091552734,0.0
243,Litecoin,2013-09-20,2.716470003128052,2.4563300609588623,2.6095600128173833,2.4772799015045166,0.0
244,XRP,2013-09-20,0.011142100207507609,0.010084399953484535,0.010962000116705894,0.010113099589943886,0.0
245,Bitcoin,2013-09-23,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0
246,Litecoin,2013-09-23,2.6252999305725098,2.4608099460601807,2.5267200469970703,2.471139907836914,0.0
247,XRP,2013-09-23,0.01069829985499382,0.009994720108807087,0.010394800454378128,0.010007699951529505,0.0
248,Bitcoin,2013-09-24,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0
249,Litecoin,2013-09-24,2.5012199878692627,2.4220499992370605,2.471839904785156,2.4686501026153564,0.0
250,XRP,2013-09-24,0.010466700419783592,0.01000870019197464,0.01001570001244545,0.010448399931192398,0.0
251,Bitcoin,2013-09-25,129.69000244140622,127.33000183105469,127.37999725341795,128.22000122070312,0.0
252,Litecoin,2013-09-25,2.505429983139038,2.3707900047302246,2.469899892807007,2.3707900047302246,0.0
253,XRP,2013-09-25,0.010728100314736366,0.010432899929583073,0.010459099896252157,0.010432899929583073,0.0
254,Bitcoin,2013-09-26,134.93400573730472,127.31999969482422,128.21000671386722,128.3800048828125,0.0
255,Litecoin,2013-09-26,2.531349897384644,2.366760015487671,2.366760015487671,2.391720056533813,0.0
256,XRP,2013-09-26,0.012093599885702131,0.010432099923491478,0.010432099923491478,0.011713399551808834,0.0
257,Bitcoin,2013-09-27,134.74000549316406,128.49000549316406,128.94000244140622,133.77999877929688,0.0
258,Litecoin,2013-09-27,2.4859600067138667,2.3626298904418945,2.4021499156951904,2.400010108947754,0.0
259,XRP,2013-09-27,0.014674499630928041,0.011764500290155409,0.011764500290155409,0.014565999619662762,0.0
260,Bitcoin,2013-09-30,138.35000610351562,130.27000427246094,137.14999389648438,133.0,0.0
261,Litecoin,2013-09-30,2.4522600173950195,2.2342400550842285,2.2986299991607666,2.3527700901031494,0.0
262,XRP,2013-09-30,0.012849999591708185,0.01054299995303154,0.012849999591708185,0.010932300239801409,0.0
263,Bitcoin,2013-10-01,134.6300048828125,131.55000305175778,132.67999267578122,132.17999267578122,0.0
264,Litecoin,2013-10-01,2.511810064315796,2.332089900970459,2.343130111694336,2.422859907150269,0.0
265,XRP,2013-10-01,0.012447199784219263,0.010517200455069542,0.010905999690294266,0.010528700426220894,0.0
266,Bitcoin,2013-10-02,133.58999633789062,102.25,132.05000305175778,114.12999725341795,0.0
267,Litecoin,2013-10-02,2.470200061798096,1.6186200380325315,2.4204800128936768,1.9653199911117556,0.0
268,XRP,2013-10-02,0.010518399998545648,0.0071458700112998486,0.010518399998545648,0.007862269878387451,0.0
269,Bitcoin,2013-10-03,123.62999725341795,111.81999969482422,114.4499969482422,123.62999725341795,0.0
270,Litecoin,2013-10-03,2.1829400062561035,1.921069979667664,1.9776999950408936,2.1684699058532715,0.0
